# file...... output/1c_IEEE_123_feeder_0_swing_node.csv
# date...... Sun Jul 06 16:54:21 2025
# user...... bulld
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 17:44:00 PST,+136371+0j,+4.37161e+06+1.46241e+06j
2013-08-28 17:45:00 PST,+136371+0j,+4.39172e+06+1.46902e+06j
2013-08-28 17:46:00 PST,+137272+0j,+4.45826e+06+1.49343e+06j
2013-08-28 17:47:00 PST,+137272+0j,+4.44321e+06+1.48711e+06j
2013-08-28 17:48:00 PST,+137272+0j,+4.47033e+06+1.49714e+06j
2013-08-28 17:49:00 PST,+137272+0j,+4.4456e+06+1.48883e+06j
2013-08-28 17:50:00 PST,+137272+0j,+4.41125e+06+1.47621e+06j
2013-08-28 17:51:00 PST,+137220+0j,+4.38401e+06+1.46697e+06j
2013-08-28 17:52:00 PST,+137220+0j,+4.34947e+06+1.45434e+06j
2013-08-28 17:53:00 PST,+137220+0j,+4.30653e+06+1.43795e+06j
2013-08-28 17:54:00 PST,+137220+0j,+4.31086e+06+1.43953e+06j
2013-08-28 17:55:00 PST,+137220+0j,+4.32425e+06+1.44511e+06j
2013-08-28 17:56:00 PST,+137333+0j,+4.33315e+06+1.44835e+06j
2013-08-28 17:57:00 PST,+137333+0j,+4.32836e+06+1.44589e+06j
2013-08-28 17:58:00 PST,+137333+0j,+4.32805e+06+1.44571e+06j
2013-08-28 17:59:00 PST,+137333+0j,+4.38281e+06+1.46644e+06j
2013-08-28 18:00:00 PST,+137333+0j,+4.43248e+06+1.48475e+06j
2013-08-28 18:01:00 PST,+137661+0j,+4.48209e+06+1.50222e+06j
2013-08-28 18:02:00 PST,+137661+0j,+4.49235e+06+1.50608e+06j
2013-08-28 18:03:00 PST,+137661+0j,+4.55135e+06+1.5289e+06j
2013-08-28 18:04:00 PST,+137661+0j,+4.49573e+06+1.50828e+06j
2013-08-28 18:05:00 PST,+137661+0j,+4.44427e+06+1.48995e+06j
2013-08-28 18:06:00 PST,+137594+0j,+4.38453e+06+1.46795e+06j
2013-08-28 18:07:00 PST,+137594+0j,+4.32227e+06+1.44445e+06j
2013-08-28 18:08:00 PST,+137594+0j,+4.26511e+06+1.42364e+06j
2013-08-28 18:09:00 PST,+137594+0j,+4.25259e+06+1.41898e+06j
2013-08-28 18:10:00 PST,+137594+0j,+4.24515e+06+1.41624e+06j
2013-08-28 18:11:00 PST,+137759+0j,+4.24305e+06+1.4151e+06j
2013-08-28 18:12:00 PST,+137759+0j,+4.2356e+06+1.41234e+06j
2013-08-28 18:13:00 PST,+137759+0j,+4.22506e+06+1.40886e+06j
2013-08-28 18:14:00 PST,+137759+0j,+4.22811e+06+1.40999e+06j
2013-08-28 18:15:00 PST,+137759+0j,+4.23466e+06+1.41205e+06j
2013-08-28 18:16:00 PST,+138399+0j,+4.26264e+06+1.42235e+06j
2013-08-28 18:17:00 PST,+138399+0j,+4.25346e+06+1.41819e+06j
2013-08-28 18:18:00 PST,+138399+0j,+4.25695e+06+1.41946e+06j
2013-08-28 18:19:00 PST,+138399+0j,+4.23995e+06+1.41376e+06j
2013-08-28 18:20:00 PST,+138399+0j,+4.2208e+06+1.40686e+06j
2013-08-28 18:21:00 PST,+138394+0j,+4.20055e+06+1.39912e+06j
2013-08-28 18:22:00 PST,+138394+0j,+4.17748e+06+1.39066e+06j
2013-08-28 18:23:00 PST,+138394+0j,+4.15924e+06+1.38454e+06j
2013-08-28 18:24:00 PST,+138394+0j,+4.15463e+06+1.38305e+06j
2013-08-28 18:25:00 PST,+138394+0j,+4.14601e+06+1.37954e+06j
2013-08-28 18:26:00 PST,+138466+0j,+4.13709e+06+1.3762e+06j
2013-08-28 18:27:00 PST,+138466+0j,+4.13026e+06+1.37418e+06j
2013-08-28 18:28:00 PST,+138466+0j,+4.12635e+06+1.37295e+06j
2013-08-28 18:29:00 PST,+138466+0j,+4.14154e+06+1.37796e+06j
2013-08-28 18:30:00 PST,+138466+0j,+4.15583e+06+1.38291e+06j
2013-08-28 18:31:00 PST,+138705+0j,+4.18369e+06+1.39343e+06j
2013-08-28 18:32:00 PST,+138705+0j,+4.17423e+06+1.38983e+06j
2013-08-28 18:33:00 PST,+138705+0j,+4.19687e+06+1.39857e+06j
2013-08-28 18:34:00 PST,+138705+0j,+4.19925e+06+1.39971e+06j
2013-08-28 18:35:00 PST,+138705+0j,+4.18684e+06+1.39469e+06j
2013-08-28 18:36:00 PST,+138670+0j,+4.17392e+06+1.38984e+06j
2013-08-28 18:37:00 PST,+138670+0j,+4.17083e+06+1.38927e+06j
2013-08-28 18:38:00 PST,+138670+0j,+4.16698e+06+1.38806e+06j
2013-08-28 18:39:00 PST,+138670+0j,+4.11175e+06+1.36767e+06j
2013-08-28 18:40:00 PST,+138670+0j,+4.05211e+06+1.34621e+06j
2013-08-28 18:41:00 PST,+138735+0j,+3.99837e+06+1.32714e+06j
2013-08-28 18:42:00 PST,+138735+0j,+3.94223e+06+1.30727e+06j
2013-08-28 18:43:00 PST,+138735+0j,+3.88187e+06+1.28551e+06j
2013-08-28 18:44:00 PST,+138735+0j,+3.88151e+06+1.28525e+06j
2013-08-28 18:45:00 PST,+138735+0j,+3.8933e+06+1.28971e+06j
2013-08-28 18:46:00 PST,+139216+0j,+3.92372e+06+1.30094e+06j
2013-08-28 18:47:00 PST,+139216+0j,+3.93423e+06+1.30431e+06j
2013-08-28 18:48:00 PST,+139216+0j,+3.94138e+06+1.3067e+06j
2013-08-28 18:49:00 PST,+139216+0j,+3.92861e+06+1.30157e+06j
2013-08-28 18:50:00 PST,+139216+0j,+3.92436e+06+1.3002e+06j
2013-08-28 18:51:00 PST,+139187+0j,+3.92341e+06+1.30048e+06j
2013-08-28 18:52:00 PST,+139187+0j,+3.91243e+06+1.2965e+06j
2013-08-28 18:53:00 PST,+139187+0j,+3.89722e+06+1.29052e+06j
2013-08-28 18:54:00 PST,+139187+0j,+3.88895e+06+1.28775e+06j
2013-08-28 18:55:00 PST,+139187+0j,+3.88074e+06+1.28534e+06j
2013-08-28 18:56:00 PST,+139226+0j,+3.86643e+06+1.28025e+06j
2013-08-28 18:57:00 PST,+139226+0j,+3.8501e+06+1.27407e+06j
2013-08-28 18:58:00 PST,+139226+0j,+3.84103e+06+1.27103e+06j
2013-08-28 18:59:00 PST,+139226+0j,+3.841e+06+1.27148e+06j
2013-08-28 19:00:00 PST,+139226+0j,+3.83536e+06+1.26938e+06j
2013-08-28 19:01:00 PST,+139608+0j,+3.84116e+06+1.27131e+06j
2013-08-28 19:02:00 PST,+139608+0j,+3.80782e+06+1.25871e+06j
2013-08-28 19:03:00 PST,+139608+0j,+3.81269e+06+1.26104e+06j
2013-08-28 19:04:00 PST,+139608+0j,+3.77411e+06+1.24775e+06j
2013-08-28 19:05:00 PST,+139608+0j,+3.72061e+06+1.22903e+06j
2013-08-28 19:06:00 PST,+139636+0j,+3.67035e+06+1.21139e+06j
2013-08-28 19:07:00 PST,+139636+0j,+3.62289e+06+1.19525e+06j
2013-08-28 19:08:00 PST,+139636+0j,+3.57293e+06+1.1784e+06j
2013-08-28 19:09:00 PST,+139636+0j,+3.57113e+06+1.17762e+06j
2013-08-28 19:10:00 PST,+139636+0j,+3.58381e+06+1.1817e+06j
2013-08-28 19:11:00 PST,+139776+0j,+3.60119e+06+1.18785e+06j
2013-08-28 19:12:00 PST,+139776+0j,+3.61169e+06+1.19125e+06j
2013-08-28 19:13:00 PST,+139776+0j,+3.62502e+06+1.19586e+06j
2013-08-28 19:14:00 PST,+139776+0j,+3.65029e+06+1.20465e+06j
2013-08-28 19:15:00 PST,+139776+0j,+3.67496e+06+1.21313e+06j
2013-08-28 19:16:00 PST,+139951+0j,+3.70558e+06+1.22417e+06j
2013-08-28 19:17:00 PST,+139951+0j,+3.73027e+06+1.23272e+06j
2013-08-28 19:18:00 PST,+139951+0j,+3.75418e+06+1.2407e+06j
2013-08-28 19:19:00 PST,+139951+0j,+3.74265e+06+1.23667e+06j
2013-08-28 19:20:00 PST,+139951+0j,+3.72163e+06+1.22973e+06j
2013-08-28 19:21:00 PST,+139906+0j,+3.6985e+06+1.2217e+06j
2013-08-28 19:22:00 PST,+139906+0j,+3.676e+06+1.21367e+06j
2013-08-28 19:23:00 PST,+139906+0j,+3.65422e+06+1.20616e+06j
2013-08-28 19:24:00 PST,+139906+0j,+3.6449e+06+1.2028e+06j
2013-08-28 19:25:00 PST,+139906+0j,+3.64016e+06+1.20101e+06j
2013-08-28 19:26:00 PST,+139951+0j,+3.64268e+06+1.20209e+06j
2013-08-28 19:27:00 PST,+139951+0j,+3.64398e+06+1.20269e+06j
2013-08-28 19:28:00 PST,+139951+0j,+3.63935e+06+1.20095e+06j
2013-08-28 19:29:00 PST,+139951+0j,+3.63334e+06+1.19873e+06j
2013-08-28 19:30:00 PST,+139951+0j,+3.63283e+06+1.19871e+06j
2013-08-28 19:31:00 PST,+140043+0j,+3.63508e+06+1.19976e+06j
2013-08-28 19:32:00 PST,+140043+0j,+3.62876e+06+1.19743e+06j
2013-08-28 19:33:00 PST,+140043+0j,+3.61876e+06+1.19343e+06j
2013-08-28 19:34:00 PST,+140043+0j,+3.63456e+06+1.19883e+06j
2013-08-28 19:35:00 PST,+140043+0j,+3.66384e+06+1.20945e+06j
2013-08-28 19:36:00 PST,+140061+0j,+3.68697e+06+1.21745e+06j
2013-08-28 19:37:00 PST,+140061+0j,+3.70646e+06+1.224e+06j
2013-08-28 19:38:00 PST,+140061+0j,+3.72902e+06+1.23179e+06j
2013-08-28 19:39:00 PST,+140061+0j,+3.71203e+06+1.2261e+06j
2013-08-28 19:40:00 PST,+140061+0j,+3.67561e+06+1.21355e+06j
2013-08-28 19:41:00 PST,+140003+0j,+3.63444e+06+1.19918e+06j
2013-08-28 19:42:00 PST,+140003+0j,+3.598e+06+1.1867e+06j
2013-08-28 19:43:00 PST,+140003+0j,+3.5644e+06+1.17539e+06j
2013-08-28 19:44:00 PST,+140003+0j,+3.54959e+06+1.16994e+06j
2013-08-28 19:45:00 PST,+140003+0j,+3.54562e+06+1.16841e+06j
2013-08-28 19:46:00 PST,+140378+0j,+3.55836e+06+1.17366e+06j
2013-08-28 19:47:00 PST,+140378+0j,+3.53326e+06+1.16394e+06j
2013-08-28 19:48:00 PST,+140378+0j,+3.53833e+06+1.16624e+06j
2013-08-28 19:49:00 PST,+140378+0j,+3.55772e+06+1.17302e+06j
2013-08-28 19:50:00 PST,+140378+0j,+3.57562e+06+1.17857e+06j
2013-08-28 19:51:00 PST,+140376+0j,+3.59968e+06+1.18679e+06j
2013-08-28 19:52:00 PST,+140376+0j,+3.63325e+06+1.19904e+06j
2013-08-28 19:53:00 PST,+140376+0j,+3.65743e+06+1.20737e+06j
2013-08-28 19:54:00 PST,+140376+0j,+3.63107e+06+1.19758e+06j
2013-08-28 19:55:00 PST,+140376+0j,+3.59535e+06+1.18532e+06j
2013-08-28 19:56:00 PST,+140331+0j,+3.56747e+06+1.17645e+06j
2013-08-28 19:57:00 PST,+140331+0j,+3.53147e+06+1.16418e+06j
2013-08-28 19:58:00 PST,+140331+0j,+3.48665e+06+1.14822e+06j
2013-08-28 19:59:00 PST,+140331+0j,+3.4873e+06+1.14842e+06j
2013-08-28 20:00:00 PST,+140331+0j,+3.50873e+06+1.15586e+06j
2013-08-28 20:01:00 PST,+140363+0j,+3.53176e+06+1.16413e+06j
2013-08-28 20:02:00 PST,+140363+0j,+3.54775e+06+1.16944e+06j
2013-08-28 20:03:00 PST,+140363+0j,+3.56299e+06+1.17423e+06j
2013-08-28 20:04:00 PST,+140363+0j,+3.56404e+06+1.17491e+06j
2013-08-28 20:05:00 PST,+140363+0j,+3.55048e+06+1.17069e+06j
2013-08-28 20:06:00 PST,+140334+0j,+3.52707e+06+1.16236e+06j
2013-08-28 20:07:00 PST,+140334+0j,+3.50672e+06+1.15503e+06j
2013-08-28 20:08:00 PST,+140334+0j,+3.49245e+06+1.15034e+06j
2013-08-28 20:09:00 PST,+140334+0j,+3.49236e+06+1.1507e+06j
2013-08-28 20:10:00 PST,+140334+0j,+3.49386e+06+1.15105e+06j
2013-08-28 20:11:00 PST,+140380+0j,+3.49593e+06+1.15143e+06j
2013-08-28 20:12:00 PST,+140380+0j,+3.50281e+06+1.15392e+06j
2013-08-28 20:13:00 PST,+140380+0j,+3.50699e+06+1.15535e+06j
2013-08-28 20:14:00 PST,+140380+0j,+3.5056e+06+1.1547e+06j
2013-08-28 20:15:00 PST,+140380+0j,+3.50521e+06+1.15457e+06j
2013-08-28 20:16:00 PST,+140775+0j,+3.51823e+06+1.1597e+06j
2013-08-28 20:17:00 PST,+140775+0j,+3.51784e+06+1.15956e+06j
2013-08-28 20:18:00 PST,+140775+0j,+3.50856e+06+1.15569e+06j
2013-08-28 20:19:00 PST,+140775+0j,+3.50075e+06+1.15301e+06j
2013-08-28 20:20:00 PST,+140775+0j,+3.49702e+06+1.15249e+06j
2013-08-28 20:21:00 PST,+140791+0j,+3.48486e+06+1.14837e+06j
2013-08-28 20:22:00 PST,+140791+0j,+3.4636e+06+1.1405e+06j
2013-08-28 20:23:00 PST,+140791+0j,+3.4511e+06+1.13623e+06j
2013-08-28 20:24:00 PST,+140791+0j,+3.46352e+06+1.141e+06j
2013-08-28 20:25:00 PST,+140791+0j,+3.48271e+06+1.1475e+06j
2013-08-28 20:26:00 PST,+140811+0j,+3.49633e+06+1.15159e+06j
2013-08-28 20:27:00 PST,+140811+0j,+3.51544e+06+1.15806e+06j
2013-08-28 20:28:00 PST,+140811+0j,+3.54079e+06+1.16723e+06j
2013-08-28 20:29:00 PST,+140811+0j,+3.54146e+06+1.16748e+06j
2013-08-28 20:30:00 PST,+140811+0j,+3.52282e+06+1.16058e+06j
2013-08-28 20:31:00 PST,+140836+0j,+3.51115e+06+1.15661e+06j
2013-08-28 20:32:00 PST,+140836+0j,+3.50487e+06+1.15507e+06j
2013-08-28 20:33:00 PST,+140836+0j,+3.49244e+06+1.15083e+06j
2013-08-28 20:34:00 PST,+140836+0j,+3.48341e+06+1.14726e+06j
2013-08-28 20:35:00 PST,+140836+0j,+3.48759e+06+1.14867e+06j
2013-08-28 20:36:00 PST,+140871+0j,+3.49882e+06+1.15306e+06j
2013-08-28 20:37:00 PST,+140871+0j,+3.503e+06+1.15451e+06j
2013-08-28 20:38:00 PST,+140871+0j,+3.50106e+06+1.15328e+06j
2013-08-28 20:39:00 PST,+140871+0j,+3.50593e+06+1.15493e+06j
2013-08-28 20:40:00 PST,+140871+0j,+3.51754e+06+1.15941e+06j
2013-08-28 20:41:00 PST,+140863+0j,+3.52274e+06+1.1612e+06j
2013-08-28 20:42:00 PST,+140863+0j,+3.52197e+06+1.16036e+06j
2013-08-28 20:43:00 PST,+140863+0j,+3.52738e+06+1.1622e+06j
2013-08-28 20:44:00 PST,+140863+0j,+3.53075e+06+1.16389e+06j
2013-08-28 20:45:00 PST,+140863+0j,+3.52091e+06+1.16053e+06j
2013-08-28 20:46:00 PST,+140846+0j,+3.50444e+06+1.15439e+06j
2013-08-28 20:47:00 PST,+140846+0j,+3.49463e+06+1.15103e+06j
2013-08-28 20:48:00 PST,+140846+0j,+3.49088e+06+1.15034e+06j
2013-08-28 20:49:00 PST,+140846+0j,+3.48949e+06+1.14988e+06j
2013-08-28 20:50:00 PST,+140846+0j,+3.48955e+06+1.14935e+06j
2013-08-28 20:51:00 PST,+140872+0j,+3.49637e+06+1.1517e+06j
2013-08-28 20:52:00 PST,+140872+0j,+3.50865e+06+1.1564e+06j
2013-08-28 20:53:00 PST,+140872+0j,+3.51479e+06+1.15851e+06j
2013-08-28 20:54:00 PST,+140872+0j,+3.51564e+06+1.15822e+06j
2013-08-28 20:55:00 PST,+140872+0j,+3.52345e+06+1.16089e+06j
2013-08-28 20:56:00 PST,+140860+0j,+3.53721e+06+1.16608e+06j
2013-08-28 20:57:00 PST,+140860+0j,+3.54504e+06+1.16878e+06j
2013-08-28 20:58:00 PST,+140860+0j,+3.54659e+06+1.16872e+06j
2013-08-28 20:59:00 PST,+140860+0j,+3.53951e+06+1.16629e+06j
2013-08-28 21:00:00 PST,+140860+0j,+3.52381e+06+1.16153e+06j
2013-08-28 21:01:00 PST,+141056+0j,+3.50706e+06+1.15614e+06j
2013-08-28 21:02:00 PST,+141056+0j,+3.47893e+06+1.14606e+06j
2013-08-28 21:03:00 PST,+141056+0j,+3.4538e+06+1.1374e+06j
2013-08-28 21:04:00 PST,+141056+0j,+3.43301e+06+1.1304e+06j
2013-08-28 21:05:00 PST,+141056+0j,+3.40851e+06+1.12185e+06j
2013-08-28 21:06:00 PST,+141131+0j,+3.39089e+06+1.11605e+06j
2013-08-28 21:07:00 PST,+141131+0j,+3.35684e+06+1.10373e+06j
2013-08-28 21:08:00 PST,+141131+0j,+3.34047e+06+1.09861e+06j
2013-08-28 21:09:00 PST,+141131+0j,+3.33737e+06+1.09776e+06j
2013-08-28 21:10:00 PST,+141131+0j,+3.34175e+06+1.09869e+06j
2013-08-28 21:11:00 PST,+141188+0j,+3.35555e+06+1.10357e+06j
2013-08-28 21:12:00 PST,+141188+0j,+3.37112e+06+1.10932e+06j
2013-08-28 21:13:00 PST,+141188+0j,+3.37857e+06+1.11166e+06j
2013-08-28 21:14:00 PST,+141188+0j,+3.3753e+06+1.11004e+06j
2013-08-28 21:15:00 PST,+141188+0j,+3.37145e+06+1.10891e+06j
2013-08-28 21:16:00 PST,+141360+0j,+3.37503e+06+1.11091e+06j
2013-08-28 21:17:00 PST,+141360+0j,+3.36612e+06+1.10775e+06j
2013-08-28 21:18:00 PST,+141360+0j,+3.3541e+06+1.10319e+06j
2013-08-28 21:19:00 PST,+141360+0j,+3.35841e+06+1.1048e+06j
2013-08-28 21:20:00 PST,+141360+0j,+3.37608e+06+1.11126e+06j
2013-08-28 21:21:00 PST,+141378+0j,+3.38605e+06+1.11447e+06j
2013-08-28 21:22:00 PST,+141378+0j,+3.39233e+06+1.11604e+06j
2013-08-28 21:23:00 PST,+141378+0j,+3.40688e+06+1.1211e+06j
2013-08-28 21:24:00 PST,+141378+0j,+3.4148e+06+1.1243e+06j
2013-08-28 21:25:00 PST,+141378+0j,+3.40134e+06+1.11961e+06j
2013-08-28 21:26:00 PST,+141347+0j,+3.38395e+06+1.11318e+06j
2013-08-28 21:27:00 PST,+141347+0j,+3.37561e+06+1.11055e+06j
2013-08-28 21:28:00 PST,+141347+0j,+3.37037e+06+1.10932e+06j
2013-08-28 21:29:00 PST,+141347+0j,+3.35631e+06+1.10444e+06j
2013-08-28 21:30:00 PST,+141347+0j,+3.3383e+06+1.09788e+06j
2013-08-28 21:31:00 PST,+141556+0j,+3.3334e+06+1.09675e+06j
2013-08-28 21:32:00 PST,+141556+0j,+3.32639e+06+1.09493e+06j
2013-08-28 21:33:00 PST,+141556+0j,+3.31145e+06+1.08977e+06j
2013-08-28 21:34:00 PST,+141556+0j,+3.2979e+06+1.08474e+06j
2013-08-28 21:35:00 PST,+141556+0j,+3.29624e+06+1.08417e+06j
2013-08-28 21:36:00 PST,+141590+0j,+3.29781e+06+1.08491e+06j
2013-08-28 21:37:00 PST,+141590+0j,+3.29614e+06+1.08435e+06j
2013-08-28 21:38:00 PST,+141590+0j,+3.29202e+06+1.08282e+06j
2013-08-28 21:39:00 PST,+141590+0j,+3.28828e+06+1.08157e+06j
2013-08-28 21:40:00 PST,+141590+0j,+3.28131e+06+1.07924e+06j
2013-08-28 21:41:00 PST,+141604+0j,+3.27466e+06+1.07706e+06j
2013-08-28 21:42:00 PST,+141604+0j,+3.26768e+06+1.07473e+06j
2013-08-28 21:43:00 PST,+141604+0j,+3.26069e+06+1.07242e+06j
2013-08-28 21:44:00 PST,+141604+0j,+3.25606e+06+1.07088e+06j
2013-08-28 21:45:00 PST,+141604+0j,+3.25532e+06+1.07065e+06j
2013-08-28 21:46:00 PST,+141868+0j,+3.26074e+06+1.0729e+06j
2013-08-28 21:47:00 PST,+141868+0j,+3.26e+06+1.07265e+06j
2013-08-28 21:48:00 PST,+141868+0j,+3.25173e+06+1.06921e+06j
2013-08-28 21:49:00 PST,+141868+0j,+3.25206e+06+1.06931e+06j
2013-08-28 21:50:00 PST,+141868+0j,+3.26182e+06+1.07325e+06j
2013-08-28 21:51:00 PST,+141877+0j,+3.26424e+06+1.07408e+06j
2013-08-28 21:52:00 PST,+141877+0j,+3.25887e+06+1.07159e+06j
2013-08-28 21:53:00 PST,+141877+0j,+3.26108e+06+1.07232e+06j
2013-08-28 21:54:00 PST,+141877+0j,+3.26894e+06+1.07562e+06j
2013-08-28 21:55:00 PST,+141877+0j,+3.26557e+06+1.07451e+06j
2013-08-28 21:56:00 PST,+141869+0j,+3.25447e+06+1.07012e+06j
2013-08-28 21:57:00 PST,+141869+0j,+3.25113e+06+1.069e+06j
2013-08-28 21:58:00 PST,+141869+0j,+3.2553e+06+1.07109e+06j
2013-08-28 21:59:00 PST,+141869+0j,+3.25418e+06+1.07073e+06j
2013-08-28 22:00:00 PST,+141869+0j,+3.25004e+06+1.06865e+06j
2013-08-28 22:01:00 PST,+142032+0j,+3.25721e+06+1.07132e+06j
2013-08-28 22:02:00 PST,+142032+0j,+3.24746e+06+1.06724e+06j
2013-08-28 22:03:00 PST,+142032+0j,+3.25081e+06+1.06837e+06j
2013-08-28 22:04:00 PST,+142032+0j,+3.25735e+06+1.07123e+06j
2013-08-28 22:05:00 PST,+142032+0j,+3.24707e+06+1.06781e+06j
2013-08-28 22:06:00 PST,+142033+0j,+3.22935e+06+1.06126e+06j
2013-08-28 22:07:00 PST,+142033+0j,+3.21912e+06+1.05783e+06j
2013-08-28 22:08:00 PST,+142033+0j,+3.21618e+06+1.05758e+06j
2013-08-28 22:09:00 PST,+142033+0j,+3.20766e+06+1.05475e+06j
2013-08-28 22:10:00 PST,+142033+0j,+3.19587e+06+1.05017e+06j
2013-08-28 22:11:00 PST,+142068+0j,+3.19215e+06+1.04899e+06j
2013-08-28 22:12:00 PST,+142068+0j,+3.19485e+06+1.05058e+06j
2013-08-28 22:13:00 PST,+142068+0j,+3.19032e+06+1.04908e+06j
2013-08-28 22:14:00 PST,+142068+0j,+3.17934e+06+1.04478e+06j
2013-08-28 22:15:00 PST,+142068+0j,+3.17732e+06+1.04409e+06j
2013-08-28 22:16:00 PST,+142437+0j,+3.19062e+06+1.04983e+06j
2013-08-28 22:17:00 PST,+142437+0j,+3.18857e+06+1.04916e+06j
2013-08-28 22:18:00 PST,+142437+0j,+3.17935e+06+1.04543e+06j
2013-08-28 22:19:00 PST,+142437+0j,+3.17385e+06+1.0436e+06j
2013-08-28 22:20:00 PST,+142437+0j,+3.1567e+06+1.03763e+06j
2013-08-28 22:21:00 PST,+142446+0j,+3.14246e+06+1.03293e+06j
2013-08-28 22:22:00 PST,+142446+0j,+3.13056e+06+1.02939e+06j
2013-08-28 22:23:00 PST,+142446+0j,+3.11392e+06+1.02378e+06j
2013-08-28 22:24:00 PST,+142446+0j,+3.10075e+06+1.01914e+06j
2013-08-28 22:25:00 PST,+142446+0j,+3.10301e+06+1.02003e+06j
2013-08-28 22:26:00 PST,+142495+0j,+3.10672e+06+1.02167e+06j
2013-08-28 22:27:00 PST,+142495+0j,+3.10474e+06+1.02086e+06j
2013-08-28 22:28:00 PST,+142495+0j,+3.10233e+06+1.01975e+06j
2013-08-28 22:29:00 PST,+142495+0j,+3.10349e+06+1.02028e+06j
2013-08-28 22:30:00 PST,+142495+0j,+3.10181e+06+1.02006e+06j
2013-08-28 22:31:00 PST,+142627+0j,+3.09823e+06+1.01898e+06j
2013-08-28 22:32:00 PST,+142627+0j,+3.09148e+06+1.01645e+06j
2013-08-28 22:33:00 PST,+142627+0j,+3.0873e+06+1.01504e+06j
2013-08-28 22:34:00 PST,+142627+0j,+3.08835e+06+1.01571e+06j
2013-08-28 22:35:00 PST,+142627+0j,+3.09573e+06+1.01817e+06j
2013-08-28 22:36:00 PST,+142642+0j,+3.10093e+06+1.01956e+06j
2013-08-28 22:37:00 PST,+142642+0j,+3.10839e+06+1.02196e+06j
2013-08-28 22:38:00 PST,+142642+0j,+3.11837e+06+1.02556e+06j
2013-08-28 22:39:00 PST,+142642+0j,+3.12348e+06+1.02728e+06j
2013-08-28 22:40:00 PST,+142642+0j,+3.11818e+06+1.02521e+06j
2013-08-28 22:41:00 PST,+142623+0j,+3.11511e+06+1.02412e+06j
2013-08-28 22:42:00 PST,+142623+0j,+3.11496e+06+1.02441e+06j
2013-08-28 22:43:00 PST,+142623+0j,+3.11219e+06+1.02354e+06j
2013-08-28 22:44:00 PST,+142623+0j,+3.10997e+06+1.02248e+06j
2013-08-28 22:45:00 PST,+142623+0j,+3.12193e+06+1.02636e+06j
2013-08-28 22:46:00 PST,+142723+0j,+3.13861e+06+1.03235e+06j
2013-08-28 22:47:00 PST,+142723+0j,+3.15051e+06+1.03629e+06j
2013-08-28 22:48:00 PST,+142723+0j,+3.15979e+06+1.039e+06j
2013-08-28 22:49:00 PST,+142723+0j,+3.16886e+06+1.04194e+06j
2013-08-28 22:50:00 PST,+142723+0j,+3.16861e+06+1.0422e+06j
2013-08-28 22:51:00 PST,+142691+0j,+3.16491e+06+1.04097e+06j
2013-08-28 22:52:00 PST,+142691+0j,+3.15931e+06+1.03878e+06j
2013-08-28 22:53:00 PST,+142691+0j,+3.15643e+06+1.0378e+06j
2013-08-28 22:54:00 PST,+142691+0j,+3.15666e+06+1.03821e+06j
2013-08-28 22:55:00 PST,+142691+0j,+3.15647e+06+1.03819e+06j
2013-08-28 22:56:00 PST,+142703+0j,+3.15396e+06+1.03705e+06j
2013-08-28 22:57:00 PST,+142703+0j,+3.15387e+06+1.03698e+06j
2013-08-28 22:58:00 PST,+142703+0j,+3.15639e+06+1.03815e+06j
2013-08-28 22:59:00 PST,+142703+0j,+3.15883e+06+1.03899e+06j
2013-08-28 23:00:00 PST,+142703+0j,+3.1717e+06+1.04288e+06j
2013-08-28 23:01:00 PST,+142674+0j,+3.18664e+06+1.0477e+06j
2013-08-28 23:02:00 PST,+142674+0j,+3.20489e+06+1.05407e+06j
2013-08-28 23:03:00 PST,+142674+0j,+3.22036e+06+1.05921e+06j
2013-08-28 23:04:00 PST,+142674+0j,+3.23159e+06+1.06257e+06j
2013-08-28 23:05:00 PST,+142674+0j,+3.23749e+06+1.06449e+06j
2013-08-28 23:06:00 PST,+142625+0j,+3.24505e+06+1.06726e+06j
2013-08-28 23:07:00 PST,+142625+0j,+3.25319e+06+1.07016e+06j
2013-08-28 23:08:00 PST,+142625+0j,+3.25619e+06+1.0708e+06j
2013-08-28 23:09:00 PST,+142625+0j,+3.26104e+06+1.07241e+06j
2013-08-28 23:10:00 PST,+142625+0j,+3.26264e+06+1.07328e+06j
2013-08-28 23:11:00 PST,+142615+0j,+3.26112e+06+1.07276e+06j
2013-08-28 23:12:00 PST,+142615+0j,+3.25698e+06+1.07105e+06j
2013-08-28 23:13:00 PST,+142615+0j,+3.25572e+06+1.07061e+06j
2013-08-28 23:14:00 PST,+142615+0j,+3.25584e+06+1.07101e+06j
2013-08-28 23:15:00 PST,+142615+0j,+3.24301e+06+1.06674e+06j
2013-08-28 23:16:00 PST,+142583+0j,+3.22661e+06+1.06094e+06j
2013-08-28 23:17:00 PST,+142583+0j,+3.2138e+06+1.05667e+06j
2013-08-28 23:18:00 PST,+142583+0j,+3.20369e+06+1.0537e+06j
2013-08-28 23:19:00 PST,+142583+0j,+3.19278e+06+1.04995e+06j
2013-08-28 23:20:00 PST,+142583+0j,+3.215e+06+1.05693e+06j
2013-08-28 23:21:00 PST,+142624+0j,+3.24321e+06+1.06648e+06j
